amfi_code,date,nav
118989,23-08-2023,139.047
118989,22-08-2023,138.073
118989,21-08-2023,136.843
118989,18-08-2023,135.739
118989,17-08-2023,136.022
118989,16-08-2023,135.427
118989,14-08-2023,135.488
118989,11-08-2023,135.75
118989,10-08-2023,135.895
118989,09-08-2023,135.859
118989,08-08-2023,135.738
118989,07-08-2023,135.287
118989,04-08-2023,134.465
118989,03-08-2023,133.856
118989,02-08-2023,134.231
118989,01-08-2023,136.378
118989,31-07-2023,136.638
118989,28-07-2023,135.41
118989,27-07-2023,134.499
118989,26-07-2023,134.281
118989,25-07-2023,133.646
118989,24-07-2023,133.485
118989,21-07-2023,132.884
118989,20-07-2023,133.233
118989,19-07-2023,133.393
118989,18-07-2023,132.614
118989,17-07-2023,132.464
118989,14-07-2023,132.001
118989,13-07-2023,131.007
118989,12-07-2023,131.533
118989,11-07-2023,131.537
118989,10-07-2023,130.073
118989,07-07-2023,130.719
118989,06-07-2023,131.166
118989,05-07-2023,130.309
118989,04-07-2023,129.535
118989,03-07-2023,129.56
118989,30-06-2023,129.315
118989,28-06-2023,128.394
118989,27-06-2023,127.375
118989,26-06-2023,126.783
118989,23-06-2023,125.94
118989,22-06-2023,127.425
118989,21-06-2023,128.567
118989,20-06-2023,127.764
118989,19-06-2023,127.353
118989,16-06-2023,127.19
118989,15-06-2023,125.665
118989,14-06-2023,125.638
118989,13-06-2023,125.454
118989,12-06-2023,124.057
118989,09-06-2023,123.257
118989,08-06-2023,122.358
118989,07-06-2023,123.297
118989,06-06-2023,121.654
118989,05-06-2023,121.235
118989,02-06-2023,120.768
118989,01-06-2023,120.117
118989,31-05-2023,119.806
118989,30-05-2023,118.825
118989,29-05-2023,118.305
118989,26-05-2023,118.204
118989,25-05-2023,117.488
118989,24-05-2023,117.312
118989,23-05-2023,117.306
118989,22-05-2023,116.96
118989,19-05-2023,116.066
118989,18-05-2023,115.754
118989,17-05-2023,116.08
118989,16-05-2023,116.173
118989,15-05-2023,115.745
118989,12-05-2023,115.112
118989,11-05-2023,115.442
118989,10-05-2023,115.008
118989,09-05-2023,115.1
118989,08-05-2023,115.397
118989,05-05-2023,114.742
118989,04-05-2023,115.405
118989,03-05-2023,114.367
118989,02-05-2023,113.92
118989,28-04-2023,113.013
118989,27-04-2023,111.67
118989,26-04-2023,110.988
118989,25-04-2023,110.998
118989,24-04-2023,111.574
118989,21-04-2023,111.041
118989,20-04-2023,111.344
118989,19-04-2023,111.328
118989,18-04-2023,111.889
118989,17-04-2023,111.396
118989,13-04-2023,110.817
118989,12-04-2023,111.004
118989,11-04-2023,110.528
118989,10-04-2023,110.283
118989,06-04-2023,109.835
118989,05-04-2023,108.895
118989,03-04-2023,108.583
118989,31-03-2023,108.223
118989,29-03-2023,107.062
118989,28-03-2023,105.536
118989,27-03-2023,105.543
118989,24-03-2023,106.147
118989,23-03-2023,107.108
118989,22-03-2023,107.638
118989,21-03-2023,107.474
118989,20-03-2023,106.788
118989,17-03-2023,108.072
118989,16-03-2023,107.341
118989,15-03-2023,107.63
118989,14-03-2023,107.664
118989,13-03-2023,108.573
118989,10-03-2023,110.099
118989,09-03-2023,110.809
118989,08-03-2023,111.312
118989,06-03-2023,110.732
118989,03-03-2023,109.912
118989,02-03-2023,109.264
118989,01-03-2023,109.697
118989,28-02-2023,108.222
118989,27-02-2023,108.016
118989,24-02-2023,108.554
118989,23-02-2023,108.909
118989,22-02-2023,108.79
118989,21-02-2023,109.825
118989,20-02-2023,110.132
118989,17-02-2023,110.523
118989,16-02-2023,111.103
118989,15-02-2023,109.716
118989,14-02-2023,109.348
118989,13-02-2023,109.667
118989,10-02-2023,111.316
118989,09-02-2023,111.255
118989,08-02-2023,111.266
118989,07-02-2023,110.22
118989,06-02-2023,110.58
118989,03-02-2023,109.657
118989,02-02-2023,109.842
118989,01-02-2023,109.675
118989,31-01-2023,110.321
118989,30-01-2023,108.298
118989,27-01-2023,108.301
118989,25-01-2023,109.786
118989,24-01-2023,110.965
118989,23-01-2023,111.276
118989,20-01-2023,110.665
118989,19-01-2023,111.25
118989,18-01-2023,111.12
118989,17-01-2023,110.985
118989,16-01-2023,111.198
118989,13-01-2023,111.548
118989,12-01-2023,111.256
118989,11-01-2023,111.432
118989,10-01-2023,111.57
118989,09-01-2023,112.041
118989,06-01-2023,111.006
118989,05-01-2023,111.841
118989,04-01-2023,111.441
118989,03-01-2023,112.437
118989,02-01-2023,112.03
118989,30-12-2022,111.024
118989,29-12-2022,110.377
118989,28-12-2022,110.239
118989,27-12-2022,110.069
118989,26-12-2022,109.255
118989,23-12-2022,106.411
118989,22-12-2022,109.705
118989,21-12-2022,110.653
118989,20-12-2022,112.701
118989,19-12-2022,112.625
118989,16-12-2022,112.158
118989,15-12-2022,113.718
118989,14-12-2022,114.762
118989,13-12-2022,113.754
118989,12-12-2022,113.283
118989,09-12-2022,112.658
118989,08-12-2022,113.773
118989,07-12-2022,113.007
118989,06-12-2022,113.496
118989,05-12-2022,113.882
118989,02-12-2022,113.758
118989,01-12-2022,113.091
118989,30-11-2022,112.313
118989,29-11-2022,111.596
118989,28-11-2022,112.067
118989,25-11-2022,110.873
118989,24-11-2022,110.344
118989,23-11-2022,109.719
118989,22-11-2022,109.72
118989,21-11-2022,109.255
118989,18-11-2022,109.045
118989,17-11-2022,109.29
118989,16-11-2022,109.301
118989,15-11-2022,109.891
118989,14-11-2022,109.463
118989,11-11-2022,109.65
118989,10-11-2022,109.776
118989,09-11-2022,110.959
118989,07-11-2022,111.819
118989,04-11-2022,110.699
118989,03-11-2022,110.501
118989,02-11-2022,110.029
118989,01-11-2022,109.418
118989,31-10-2022,108.777
118989,28-10-2022,107.466
118989,27-10-2022,107.999
118989,25-10-2022,107.509
118989,21-10-2022,106.234
118989,20-10-2022,106.72
118989,19-10-2022,107.095
118989,18-10-2022,107.46
118989,17-10-2022,106.298
118989,14-10-2022,105.401
118989,13-10-2022,105.664
118989,12-10-2022,106.518
118989,11-10-2022,105.745
118989,10-10-2022,107.218
118989,07-10-2022,108.132
118989,06-10-2022,108.174
118989,04-10-2022,107.026
118989,03-10-2022,104.767
118989,30-09-2022,105.855
118989,29-09-2022,104.436
118989,28-09-2022,103.925
118989,27-09-2022,104.292
118989,26-09-2022,104.182
118989,23-09-2022,106.973
118989,22-09-2022,109.352
118989,21-09-2022,109.069
118989,20-09-2022,109.656
118989,19-09-2022,108.289
118989,16-09-2022,108.462
118989,15-09-2022,111.044
118989,14-09-2022,110.104
118989,13-09-2022,110.275
118989,12-09-2022,110.447
118989,09-09-2022,108.859
118989,08-09-2022,108.124
118989,07-09-2022,107.699
118989,06-09-2022,107.463
118989,05-09-2022,107.175
118989,02-09-2022,106.277
118989,01-09-2022,106.455
118989,30-08-2022,106.117
118989,29-08-2022,104.603
118989,26-08-2022,105.489
118989,25-08-2022,104.939
118989,24-08-2022,104.619
118989,23-08-2022,104.357
118989,22-08-2022,103.233
118989,19-08-2022,104.528
118989,18-08-2022,105.517
118989,17-08-2022,105.294
118989,16-08-2022,104.864
118989,12-08-2022,103.805
118989,11-08-2022,103.776
118989,10-08-2022,102.766
118989,08-08-2022,102.595
118989,05-08-2022,102.186
118989,04-08-2022,102.414
118989,03-08-2022,102.08
118989,02-08-2022,102.32
118989,01-08-2022,101.896
118989,29-07-2022,100.461
118989,28-07-2022,99.45
118989,27-07-2022,98.58
118989,26-07-2022,98.228
118989,25-07-2022,99.149
118989,22-07-2022,98.81
118989,21-07-2022,98.698
118989,20-07-2022,97.507
118989,19-07-2022,97.616
118989,18-07-2022,96.751
118989,15-07-2022,95.23
118989,14-07-2022,94.548
118989,13-07-2022,94.616
118989,12-07-2022,94.297
118989,11-07-2022,94.984
118989,08-07-2022,94.008
118989,07-07-2022,93.874
118989,06-07-2022,92.697
118989,05-07-2022,91.61
118989,04-07-2022,91.482
118989,01-07-2022,90.681
118989,30-06-2022,90.159
118989,29-06-2022,90.596
118989,28-06-2022,91.14
118989,27-06-2022,91.127
118989,24-06-2022,89.912
118989,23-06-2022,88.586
118989,22-06-2022,87.392
118989,21-06-2022,88.329
118989,20-06-2022,86.621
118989,17-06-2022,87.981
118989,16-06-2022,87.934
118989,15-06-2022,89.878
118989,14-06-2022,89.502
118989,13-06-2022,89.43
118989,10-06-2022,92.144
118989,09-06-2022,92.73
118989,08-06-2022,92.779
118989,07-06-2022,93.085
118989,06-06-2022,93.574
118989,03-06-2022,93.995
118989,02-06-2022,95.097
118989,01-06-2022,94.804
118989,31-05-2022,94.364
118989,30-05-2022,93.961
118989,27-05-2022,91.697
118989,26-05-2022,90.826
118989,25-05-2022,89.791
118989,24-05-2022,91.387
118989,23-05-2022,92.22
118989,20-05-2022,92.387
118989,19-05-2022,90.765
118989,18-05-2022,92.701
118989,17-05-2022,92.865
118989,16-05-2022,90.9
118989,13-05-2022,89.431
118989,12-05-2022,88.835
118989,11-05-2022,90.389
118989,10-05-2022,91.694
118989,09-05-2022,93.288
118989,06-05-2022,94.424
118989,05-05-2022,96.373
118989,04-05-2022,96.694
118989,02-05-2022,98.667
118989,29-04-2022,99.393
118989,28-04-2022,99.476
118989,27-04-2022,99.234
118989,26-04-2022,99.595
118989,25-04-2022,97.99
118989,22-04-2022,99.955
118989,21-04-2022,100.845
118989,20-04-2022,99.911
118989,19-04-2022,99.711
118989,18-04-2022,100.577
118989,13-04-2022,101.122
118989,12-04-2022,100.919
118989,11-04-2022,101.916
118989,08-04-2022,101.526
118989,07-04-2022,99.905
118989,06-04-2022,100.231
118989,05-04-2022,100.378
118989,04-04-2022,99.565
118989,01-04-2022,98.624
118989,31-03-2022,97.799
118989,30-03-2022,97.605
118989,29-03-2022,97.081
118989,28-03-2022,96.249
118989,25-03-2022,96.745
118989,24-03-2022,96.89
118989,23-03-2022,96.534
118989,22-03-2022,96.158
118989,21-03-2022,96.035
118989,17-03-2022,96.349
118989,16-03-2022,95.344
118989,15-03-2022,93.653
118989,14-03-2022,94.507
118989,11-03-2022,94.305
118989,10-03-2022,93.707
118989,09-03-2022,92.709
118989,08-03-2022,90.798
118989,07-03-2022,89.687
118989,04-03-2022,91.673
118989,03-03-2022,93.617
118989,02-03-2022,93.825
118989,28-02-2022,94.342
118989,25-02-2022,93.215
118989,24-02-2022,90.106
118989,23-02-2022,94.583
118989,22-02-2022,94.18
118989,21-02-2022,94.98
118989,18-02-2022,95.962
118989,17-02-2022,96.771
118989,16-02-2022,96.873
118989,15-02-2022,97.15
118989,14-02-2022,94.897
118989,11-02-2022,98.162
118989,10-02-2022,99.974
118989,09-02-2022,99.344
118989,08-02-2022,97.899
118989,07-02-2022,98.636
118989,04-02-2022,99.831
118989,03-02-2022,100.023
118989,02-02-2022,100.802
118989,01-02-2022,100.187
118989,31-01-2022,99.258
118989,28-01-2022,98.045
118989,27-01-2022,97.31
118989,25-01-2022,97.341
118989,24-01-2022,96.523
118989,21-01-2022,100.045
118989,20-01-2022,101.845
118989,19-01-2022,101.816
118989,18-01-2022,101.761
118989,17-01-2022,103.347
118989,14-01-2022,102.934
118989,13-01-2022,102.822
118989,12-01-2022,102.262
118989,11-01-2022,101.113
118989,10-01-2022,101.046
118989,07-01-2022,99.856
118989,06-01-2022,99.319
118989,05-01-2022,99.609
118989,04-01-2022,99.443
118989,03-01-2022,99.18
113047,29-05-2026,33.4042
113047,27-05-2026,33.3761
113047,26-05-2026,33.3588
113047,25-05-2026,33.3517
113047,22-05-2026,33.2989
113047,21-05-2026,33.2713
113047,20-05-2026,33.3054
113047,19-05-2026,33.3174
113047,18-05-2026,33.3083
113047,15-05-2026,33.3747
113047,14-05-2026,33.4127
113047,13-05-2026,33.4198
113047,12-05-2026,33.4224
113047,11-05-2026,33.4389
113047,08-05-2026,33.4516
113047,07-05-2026,33.4512
113047,06-05-2026,33.4359
113047,05-05-2026,33.3918
113047,04-05-2026,33.3937
113047,30-04-2026,33.3601
113047,29-04-2026,33.3831
113047,28-04-2026,33.4123
113047,27-04-2026,33.4197
113047,24-04-2026,33.4017
113047,23-04-2026,33.4127
113047,22-04-2026,33.4315
113047,21-04-2026,33.4288
113047,20-04-2026,33.4221
113047,17-04-2026,33.4099
113047,16-04-2026,33.4076
113047,15-04-2026,33.3993
113047,13-04-2026,33.3412
113047,10-04-2026,33.3424
113047,09-04-2026,33.3252
113047,08-04-2026,33.2908
113047,07-04-2026,33.1944
113047,06-04-2026,33.1756
113047,02-04-2026,33.1716
113047,31-03-2026,33.2125
113047,30-03-2026,33.2062
113047,27-03-2026,33.1676
113047,25-03-2026,33.1907
113047,24-03-2026,33.191
113047,23-03-2026,33.1999
113047,20-03-2026,33.2675
113047,18-03-2026,33.2696
113047,17-03-2026,33.257
113047,16-03-2026,33.2648
113047,13-03-2026,33.2694
113047,12-03-2026,33.2782
113047,11-03-2026,33.3087
113047,10-03-2026,33.2908
113047,09-03-2026,33.2698
113047,06-03-2026,33.2913
113047,05-03-2026,33.2846
113047,04-03-2026,33.2625
113047,02-03-2026,33.2881
113047,27-02-2026,33.2671
113047,26-02-2026,33.2583
113047,25-02-2026,33.2463
113047,24-02-2026,33.2336
113047,23-02-2026,33.2306
113047,20-02-2026,33.2155
113047,18-02-2026,33.2242
113047,17-02-2026,33.2251
113047,16-02-2026,33.2187
113047,13-02-2026,33.1955
113047,12-02-2026,33.1584
113047,11-02-2026,33.1212
113047,10-02-2026,33.1011
113047,09-02-2026,33.0957
113047,06-02-2026,33.0888
113047,05-02-2026,33.1295
113047,04-02-2026,33.1005
113047,03-02-2026,33.0579
113047,02-02-2026,33.0241
113047,30-01-2026,33.025
113047,29-01-2026,33.0
113047,28-01-2026,32.9952
113047,27-01-2026,33.0059
113047,23-01-2026,32.9932
113047,22-01-2026,32.9914
113047,21-01-2026,32.9579
113047,20-01-2026,32.9589
113047,19-01-2026,32.9611
113047,16-01-2026,32.9636
113047,14-01-2026,32.9881
113047,13-01-2026,33.004
113047,12-01-2026,33.0319
113047,09-01-2026,33.0103
113047,08-01-2026,33.0074
113047,07-01-2026,33.0085
113047,06-01-2026,33.0171
113047,05-01-2026,33.0136
113047,02-01-2026,33.0251
113047,01-01-2026,33.0264
113047,31-12-2025,33.0164
113047,30-12-2025,33.0023
113047,29-12-2025,33.0113
113047,26-12-2025,32.9987
113047,24-12-2025,32.9878
113047,23-12-2025,32.9364
113047,22-12-2025,32.9459
113047,19-12-2025,32.944
113047,18-12-2025,32.9417
113047,17-12-2025,32.9351
113047,16-12-2025,32.9314
113047,15-12-2025,32.9256
113047,12-12-2025,32.9351
113047,11-12-2025,32.9307
113047,10-12-2025,32.9383
113047,09-12-2025,32.966
113047,08-12-2025,32.9913
113047,05-12-2025,32.9901
113047,04-12-2025,32.965
113047,03-12-2025,32.9614
113047,02-12-2025,32.9594
113047,01-12-2025,32.9532
113047,28-11-2025,32.9603
113047,27-11-2025,32.9538
113047,26-11-2025,32.9496
113047,25-11-2025,32.9307
113047,24-11-2025,32.917
113047,21-11-2025,32.898
113047,20-11-2025,32.9026
113047,19-11-2025,32.8987
113047,18-11-2025,32.886
113047,17-11-2025,32.88
113047,14-11-2025,32.8717
113047,13-11-2025,32.871
113047,12-11-2025,32.8701
113047,11-11-2025,32.8681
113047,10-11-2025,32.8535
113047,07-11-2025,32.8363
113047,06-11-2025,32.8288
113047,04-11-2025,32.8148
113047,03-11-2025,32.8018
113047,31-10-2025,32.7781
113047,30-10-2025,32.771
113047,29-10-2025,32.7668
113047,28-10-2025,32.7602
113047,27-10-2025,32.7498
113047,24-10-2025,32.7378
113047,23-10-2025,32.7354
113047,20-10-2025,32.7307
113047,17-10-2025,32.7155
113047,16-10-2025,32.7004
113047,15-10-2025,32.6918
113047,14-10-2025,32.6764
113047,13-10-2025,32.6711
113047,10-10-2025,32.6511
113047,09-10-2025,32.6464
113047,08-10-2025,32.6444
113047,07-10-2025,32.6316
113047,06-10-2025,32.6148
113047,03-10-2025,32.5802
113047,01-10-2025,32.5459
113047,30-09-2025,32.5259
113047,26-09-2025,32.5106
113047,25-09-2025,32.5016
113047,24-09-2025,32.4911
113047,23-09-2025,32.4872
113047,22-09-2025,32.4702
113047,19-09-2025,32.4508
113047,18-09-2025,32.4495
113047,17-09-2025,32.442
113047,16-09-2025,32.4247
113047,15-09-2025,32.4219
113047,12-09-2025,32.4206
113047,11-09-2025,32.418
113047,10-09-2025,32.4101
113047,09-09-2025,32.4077
113047,05-09-2025,32.3823
113047,04-09-2025,32.3659
113047,03-09-2025,32.3498
113047,02-09-2025,32.3387
113047,01-09-2025,32.3398
113047,29-08-2025,32.3352
113047,28-08-2025,32.3476
113047,26-08-2025,32.31
113047,25-08-2025,32.3384
113047,22-08-2025,32.3383
113047,21-08-2025,32.3387
113047,20-08-2025,32.3338
113047,19-08-2025,32.3167
113047,18-08-2025,32.3218
113047,14-08-2025,32.3195
113047,13-08-2025,32.291
113047,12-08-2025,32.3048
113047,11-08-2025,32.3317
113047,08-08-2025,32.3419
113047,07-08-2025,32.3413
113047,06-08-2025,32.3279
113047,05-08-2025,32.3675
113047,04-08-2025,32.3682
113047,01-08-2025,32.3389
113047,31-07-2025,32.3232
113047,30-07-2025,32.3167
113047,29-07-2025,32.315
113047,28-07-2025,32.3196
113047,25-07-2025,32.3107
113047,24-07-2025,32.3199
113047,23-07-2025,32.3139
113047,22-07-2025,32.3044
113047,21-07-2025,32.3118
113047,18-07-2025,32.2822
113047,17-07-2025,32.2697
113047,16-07-2025,32.2557
113047,15-07-2025,32.2522
113047,14-07-2025,32.2483
113047,11-07-2025,32.2336
113047,10-07-2025,32.2273
113047,09-07-2025,32.2275
113047,08-07-2025,32.2304
113047,07-07-2025,32.2305
113047,04-07-2025,32.2068
113047,03-07-2025,32.2043
113047,02-07-2025,32.1773
113047,01-07-2025,32.1557
113047,30-06-2025,32.1329
113047,27-06-2025,32.1111
113047,26-06-2025,32.1153
113047,25-06-2025,32.1122
113047,24-06-2025,32.1265
113047,23-06-2025,32.1023
113047,20-06-2025,32.0894
113047,19-06-2025,32.0915
113047,18-06-2025,32.1103
113047,17-06-2025,32.1027
113047,16-06-2025,32.0712
113047,13-06-2025,32.0506
113047,12-06-2025,32.0716
113047,11-06-2025,32.0894
113047,10-06-2025,32.1068
113047,09-06-2025,32.1581
113047,06-06-2025,32.1686
113047,05-06-2025,32.0906
113047,04-06-2025,32.0883
113047,03-06-2025,32.085
113047,02-06-2025,32.0773
113047,30-05-2025,32.0602
113047,29-05-2025,32.0629
113047,28-05-2025,32.0616
113047,27-05-2025,32.0491
113047,26-05-2025,32.044
113047,23-05-2025,32.0263
113047,22-05-2025,32.0158
113047,21-05-2025,32.017
113047,20-05-2025,31.9669
113047,19-05-2025,31.9427
113047,16-05-2025,31.9155
113047,15-05-2025,31.872
113047,14-05-2025,31.8399
113047,13-05-2025,31.8004
113047,09-05-2025,31.7049
113047,08-05-2025,31.7137
113047,07-05-2025,31.7636
113047,06-05-2025,31.7556
113047,05-05-2025,31.7599
113047,02-05-2025,31.7337
113047,30-04-2025,31.7213
113047,29-04-2025,31.7295
113047,28-04-2025,31.702
113047,25-04-2025,31.693
113047,24-04-2025,31.7102
113047,23-04-2025,31.7052
113047,22-04-2025,31.6913
113047,21-04-2025,31.6685
113047,17-04-2025,31.627
113047,16-04-2025,31.5888
113047,15-04-2025,31.5586
113047,11-04-2025,31.5245
113047,09-04-2025,31.4935
113047,08-04-2025,31.4582
113047,07-04-2025,31.4604
113047,04-04-2025,31.4525
113047,03-04-2025,31.4332
113047,02-04-2025,31.4127
113047,31-03-2025,31.3093
113047,28-03-2025,31.2939
113047,27-03-2025,31.2499
113047,26-03-2025,31.2031
113047,25-03-2025,31.1762
113047,24-03-2025,31.1584
113047,21-03-2025,31.14
113047,20-03-2025,31.1144
113047,19-03-2025,31.0844
113047,18-03-2025,31.0559
113047,17-03-2025,31.0463
113047,13-03-2025,31.0222
113047,12-03-2025,31.0148
113047,11-03-2025,31.0053
113047,10-03-2025,30.9988
113047,07-03-2025,30.9855
113047,06-03-2025,30.9788
113047,05-03-2025,30.9625
113047,04-03-2025,30.957
113047,03-03-2025,30.9568
113047,28-02-2025,30.9506
113047,27-02-2025,30.9547
113047,25-02-2025,30.9581
113047,24-02-2025,30.9553
113047,21-02-2025,30.9406
113047,20-02-2025,30.9367
113047,18-02-2025,30.9283
113047,17-02-2025,30.9195
113047,14-02-2025,30.9046
113047,13-02-2025,30.9012
113047,12-02-2025,30.8976
113047,11-02-2025,30.9012
113047,10-02-2025,30.8927
113047,07-02-2025,30.8872
113047,06-02-2025,30.9
113047,05-02-2025,30.8811
113047,04-02-2025,30.8576
113047,03-02-2025,30.8503
113047,31-01-2025,30.8192
113047,30-01-2025,30.8153
113047,29-01-2025,30.8089
113047,28-01-2025,30.8047
113047,27-01-2025,30.7975
113047,24-01-2025,30.765
113047,23-01-2025,30.7589
113047,22-01-2025,30.7558
113047,21-01-2025,30.7433
113047,20-01-2025,30.7274
113047,17-01-2025,30.7057
113047,16-01-2025,30.701
113047,15-01-2025,30.6672
113047,14-01-2025,30.6506
113047,13-01-2025,30.6478
113047,10-01-2025,30.6749
113047,09-01-2025,30.6693
113047,08-01-2025,30.6672
113047,07-01-2025,30.6716
113047,06-01-2025,30.6593
113047,03-01-2025,30.636
113047,02-01-2025,30.6278
113047,01-01-2025,30.6246
113047,31-12-2024,30.6202
113047,30-12-2024,30.6064
113047,27-12-2024,30.5914
113047,26-12-2024,30.5857
113047,24-12-2024,30.5796
113047,23-12-2024,30.5779
113047,20-12-2024,30.5582
113047,19-12-2024,30.5604
113047,18-12-2024,30.5758
113047,17-12-2024,30.5652
113047,16-12-2024,30.5659
113047,13-12-2024,30.551
113047,12-12-2024,30.548
113047,11-12-2024,30.5496
113047,10-12-2024,30.5486
113047,09-12-2024,30.5389
113047,06-12-2024,30.5196
113047,05-12-2024,30.54
113047,04-12-2024,30.5291
113047,03-12-2024,30.5133
113047,02-12-2024,30.4978
113047,29-11-2024,30.454
113047,28-11-2024,30.4222
113047,27-11-2024,30.4178
113047,26-11-2024,30.4182
113047,25-11-2024,30.4138
113047,22-11-2024,30.3925
113047,21-11-2024,30.3988
113047,19-11-2024,30.3938
113047,18-11-2024,30.3835
113047,14-11-2024,30.3587
113047,13-11-2024,30.3623
113047,12-11-2024,30.3613
113047,11-11-2024,30.3573
113047,08-11-2024,30.3421
113047,07-11-2024,30.3274
113047,06-11-2024,30.3172
113047,05-11-2024,30.316
113047,04-11-2024,30.3103
113047,31-10-2024,30.2905
113047,30-10-2024,30.2876
113047,29-10-2024,30.2771
113047,28-10-2024,30.2639
113047,25-10-2024,30.2623
113047,24-10-2024,30.2592
113047,23-10-2024,30.2515
113047,22-10-2024,30.2381
113047,21-10-2024,30.2422
113047,18-10-2024,30.2365
113047,17-10-2024,30.2419
113047,16-10-2024,30.2421
113047,15-10-2024,30.2452
113047,14-10-2024,30.2354
113047,11-10-2024,30.2107
113047,10-10-2024,30.2004
113047,09-10-2024,30.1881
113047,08-10-2024,30.1538
113047,07-10-2024,30.1353
113047,04-10-2024,30.129
113047,03-10-2024,30.144
113047,01-10-2024,30.143
113047,30-09-2024,30.1238
113047,27-09-2024,30.1077
113047,26-09-2024,30.1114
113047,25-09-2024,30.0907
113047,24-09-2024,30.0716
113047,23-09-2024,30.0765
113047,20-09-2024,30.0556
113047,19-09-2024,30.0443
113047,17-09-2024,30.012
113047,16-09-2024,30.012
113047,13-09-2024,29.9793
113047,12-09-2024,29.958
113047,11-09-2024,29.9508
113047,10-09-2024,29.9358
113047,09-09-2024,29.9309
113047,06-09-2024,29.9143
113047,05-09-2024,29.9099
113047,04-09-2024,29.9049
113047,03-09-2024,29.8981
113047,02-09-2024,29.8864
113047,30-08-2024,29.8751
113047,29-08-2024,29.8719
113047,28-08-2024,29.8678
113047,27-08-2024,29.8588
113047,26-08-2024,29.8532
113047,23-08-2024,29.833
113047,22-08-2024,29.8236
113047,21-08-2024,29.8162
113047,20-08-2024,29.8063
113047,19-08-2024,29.7942
113047,16-08-2024,29.776
113047,14-08-2024,29.7687
113047,13-08-2024,29.757
113047,12-08-2024,29.7518
113047,09-08-2024,29.736
113047,08-08-2024,29.7314
113047,07-08-2024,29.7289
113047,06-08-2024,29.7224
113047,05-08-2024,29.723
113047,02-08-2024,29.6901
113047,01-08-2024,29.6777
113047,31-07-2024,29.6658
113047,30-07-2024,29.6638
113047,29-07-2024,29.6662
113047,26-07-2024,29.6347
113047,25-07-2024,29.6073
113047,24-07-2024,29.5898
113047,23-07-2024,29.5798
113047,22-07-2024,29.5764
113047,19-07-2024,29.5631
113047,18-07-2024,29.5533
113047,16-07-2024,29.5396
113047,15-07-2024,29.5243
113047,12-07-2024,29.5029
113047,11-07-2024,29.494
113047,10-07-2024,29.4842
113047,09-07-2024,29.4745
113047,08-07-2024,29.4689
113047,05-07-2024,29.4489
113047,04-07-2024,29.4416
113047,03-07-2024,29.431
113047,02-07-2024,29.4234
113047,01-07-2024,29.4125
113047,28-06-2024,29.3988
113047,27-06-2024,29.389
113047,26-06-2024,29.3864
113047,25-06-2024,29.3914
113047,24-06-2024,29.3874
113047,21-06-2024,29.3702
113047,20-06-2024,29.3613
113047,19-06-2024,29.356
113047,18-06-2024,29.342
113047,14-06-2024,29.3211
113047,13-06-2024,29.3126
113047,12-06-2024,29.2989
113047,11-06-2024,29.2903
113047,10-06-2024,29.2785
113047,07-06-2024,29.2649
113047,06-06-2024,29.2549
113047,05-06-2024,29.2336
113047,04-06-2024,29.2127
113047,03-06-2024,29.2697
113047,31-05-2024,29.2372
113047,30-05-2024,29.2291
113047,29-05-2024,29.2208
113047,28-05-2024,29.2205
113047,27-05-2024,29.2226
113047,24-05-2024,29.2045
113047,22-05-2024,29.1867
113047,21-05-2024,29.1688
113047,17-05-2024,29.1366
113047,16-05-2024,29.138
113047,15-05-2024,29.1166
113047,14-05-2024,29.1038
113047,13-05-2024,29.0912
113047,10-05-2024,29.0744
113047,09-05-2024,29.0653
113047,08-05-2024,29.0611
113047,07-05-2024,29.0647
113047,06-05-2024,29.0616
113047,03-05-2024,29.0244
113047,02-05-2024,29.0119
113047,30-04-2024,28.9942
113047,29-04-2024,28.985
113047,26-04-2024,28.9701
113047,25-04-2024,28.9671
113047,24-04-2024,28.9647
113047,23-04-2024,28.9638
113047,22-04-2024,28.9483
113047,19-04-2024,28.917
113047,18-04-2024,28.9416
113047,16-04-2024,28.9262
113047,15-04-2024,28.9342
113047,12-04-2024,28.9075
113047,10-04-2024,28.9309
113047,08-04-2024,28.901
113047,05-04-2024,28.9084
113047,04-04-2024,28.9114
113047,03-04-2024,28.8985
113047,02-04-2024,28.8889
113047,31-03-2024,28.8855
113047,28-03-2024,28.8712
113047,27-03-2024,28.8416
113047,26-03-2024,28.8276
113047,22-03-2024,28.8144
113047,21-03-2024,28.8255
113047,20-03-2024,28.8025
113047,19-03-2024,28.7947
113047,18-03-2024,28.7988
113047,15-03-2024,28.7918
113047,14-03-2024,28.7859
113047,13-03-2024,28.7863
113047,12-03-2024,28.7854
113047,11-03-2024,28.7829
113047,07-03-2024,28.7427
113047,06-03-2024,28.7277
113047,05-03-2024,28.7139
113047,04-03-2024,28.7078
113047,01-03-2024,28.6876
113047,29-02-2024,28.6806
113047,28-02-2024,28.6748
113047,27-02-2024,28.667
113047,26-02-2024,28.667
113047,23-02-2024,28.6405
113047,22-02-2024,28.6406
113047,21-02-2024,28.6383
113047,20-02-2024,28.6221
113047,16-02-2024,28.5851
113047,15-02-2024,28.5814
113047,14-02-2024,28.5603
113047,13-02-2024,28.5673
113047,12-02-2024,28.5639
113047,09-02-2024,28.542
113047,08-02-2024,28.5506
113047,07-02-2024,28.546
113047,06-02-2024,28.5352
113047,05-02-2024,28.5272
